experiment_id,sample_id,flow_id,repeat_id,status,candidate_accepted,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,readability_variables_rationale,readability_loops_rationale,readability_conditions_rationale,readability_logic_flow_rationale,readability_structure_rationale,readability_summary,readability_rubric_version,readability_source_sha256,readability_evaluated_at,readability_correctness_assessed,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio,sloc_method
experiment_20260821_162746,p03543,F1,0,PASS,True,4,5,4,5,5,4.6,"Variables are short but role-clear for digit extraction, with limited scope and few temporaries.","No loops present, so no iteration state obscures readability.","Predicate is compact and readable, with simple digit equality checks.","Control flow is linear, with one input guard and one if-else branch.","Single coherent main function uses standard headers, fixed-width type, conventional C organization.","Clear small C program, conventional structure, minor naming terseness only.",source-readability-1-to-5-v1,35609d2d7522a3d998d5f4a7c9830379c3c7cb1742a824405733e1908575e248,2026-08-21T10:27:10.769006+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,224,17,0.07589285714285714,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03543,F2,0,PASS,True,4,5,5,5,5,4.8,"Variables are few, scoped locally, roles clear though digit names are terse.",No loops; no tangled iteration state present.,"Predicate is simple, direct, readable equality grouping.","Straight-line input, branch, output flow is easy to follow.",Single coherent main function with conventional C structure.,"Clear compact C source, highly readable, minor variable terseness only.",source-readability-1-to-5-v1,f0db9a50d5292afa014fc9029f216f739b6b4517026d4fba9d05ee31acb58761,2026-08-21T10:27:19.649580+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,224,16,0.07142857142857142,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03543,F3,0,PASS,True,4,5,4,5,5,4.6,"n, val simple, scoped; val slightly generic but roles clear.",No loops; no iteration state to obscure readability.,"Predicate compact, readable, minor digit-index mental mapping needed.","Straight-line input, digit extraction, branch, return; no noise.","Single coherent main, conventional includes, simple array organization.",Clear conventional C; digit indexing mildly limits self-documentation.,source-readability-1-to-5-v1,9a7d2a36bc960ccb34103a647efe079b81e7b3a07a34560d796d3e55c17d8d80,2026-08-21T10:27:11.596407+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,224,18,0.08035714285714286,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03773,B2,0,PASS,True,4,5,5,5,4,4.6,"Names mostly clear: a,b generic in main, arr, n, r, c acceptable, few meaningless temporaries.","Loops clean for-loops with simple indices, obvious bounds, readable nesting.","Predicates direct comparisons, simple boolean checks, no low-level artifacts.","Control flow linear, structured, no gotos, no dispatcher noise.","Functions coherent, C-like organization clear, though several helper routines feel unrelated to main.","Readable conventional C with clear structure, minor generic naming, extra unrelated helpers.",source-readability-1-to-5-v1,518efcf8ffc86bf22b89fee5c0d866899a6ea4acc6bddb9e07e762dd21d7b6d5,2026-08-21T10:27:12.628580+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,148,79,0.5337837837837838,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03773,F1,0,PASS,True,4,5,5,5,5,4.8,"Variables a,b terse but roles simple, scope minimal, no extra temporaries.",No loops; no iteration state to obscure readability.,"No conditions; expression remains direct, no boolean artifacts.","Straight-line main flow: read, print, return.","Single coherent main with standard includes, conventional C organization.",Clear small C program; only weak point terse variable names.,source-readability-1-to-5-v1,7d2e1bb7c017d016c3ef4982d31beecb60e89009e83119f2bb2cd524b28e145e,2026-08-21T10:27:13.082868+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,148,8,0.05405405405405406,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03773,F2,0,PASS,True,4,5,5,5,5,4.8,"Variables minimal, scoped in main, but names a and b generic.","Loop simple while over scanf result, iteration state obvious.","Predicate scanf(""%d %d"", &a, &b) == 2 clear, no boolean artifacts.","Control flow linear: read pairs, print expression, return.","Single coherent main, standard headers, conventional C organization.","Clear conventional C, very easy to follow despite generic variable names.",source-readability-1-to-5-v1,b5e3340700a41b06c42622dc5240a906e5080eb1af522b5c4c11eaf17716804b,2026-08-21T10:27:14.581639+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,148,8,0.05405405405405406,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03773,F3,0,PASS,True,4,5,5,5,5,4.8,Variables `a` and `b` are short but roles are obvious from simple input-sum use.,"No loops present, so no iteration state obscures readability.","No conditions present, so no predicate artifacts reduce readability.","Straight-line `scanf`, `printf`, `return` flow is easy to follow.",Single coherent `main` with conventional includes and simple C organization.,Clear conventional C with minimal structure and easily followed logic.,source-readability-1-to-5-v1,5e1470df76fabe461d12fc1dbcfa8606846de33344d0413851ec4f632e1345a9,2026-08-21T10:27:14.728317+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,148,8,0.05405405405405406,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03776,F1,0,PASS,True,4,5,5,5,5,4.8,"Names mostly clear; short contest names N, A, B, C acceptable but less descriptive.","Loops simple bounded for-loops with clear indices, ranges, purposes.","Predicates direct, readable, free of low-level boolean artifacts.","Control flow linear: input, sort, compute, branch, output, cleanup.","Code organized into small helpers, coherent main, conventional C structure.",Clear conventional C; minor naming terseness only readability weakness.,source-readability-1-to-5-v1,e4200c92d8d3c8b627531553cc97b178845595d2d8ab26d8fa82b71e8219c76d,2026-08-21T10:27:15.931021+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,83,78,0.9397590361445783,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03776,F2,0,PASS,True,4,5,5,5,5,4.8,"Names mostly clear; short contest names N, A, B, C, L reduce clarity slightly.",Loops simple bounded for-loops with obvious counters and local state.,"Predicates direct, readable, low-level boolean artifacts absent.","Control flow linear, early exits simple, no goto or dispatcher noise.","Functions cohesive, C organization conventional, data structures straightforward.",Readable conventional C; minor naming terseness only.,source-readability-1-to-5-v1,142edf43dba18d8c2562efb8afa9a7b7e27c044820be319faa64bd6273486aba,2026-08-21T10:27:14.602720+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,83,73,0.8795180722891566,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03776,F3,0,PASS,True,4,5,5,5,4,4.6,"Names mostly clear, but globals A and C terse.",Loops simple bounded for-loops with clear indices.,"Predicates direct comparisons, no low-level boolean noise.","Straight-line main with one clear branch, no goto noise.","Coherent C structure with init, comparator, main; global arrays slightly blunt.","Readable conventional C, minor terseness in global naming.",source-readability-1-to-5-v1,c10142c038eea8193ea34e5170c635998637b997a96f1aad2b892e644f3c87f4,2026-08-21T10:27:15.416979+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,83,64,0.7710843373493976,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03835,B2,0,PASS,True,4,5,5,5,5,4.8,"Variables are few, scoped tightly, mostly meaningful, though k and s are terse.",Nested for loops clearly express bounded iteration over x and y.,"Predicates are simple range checks plus scanf guard, no low-level artifacts.","Control flow is linear, direct, no goto or dispatcher noise.",Single coherent main function uses conventional C organization.,"Readable conventional C with clear loops, conditions, flow, minor terse naming.",source-readability-1-to-5-v1,7a3615c92216e6c62998e994cf729dfbb949488f772dfb31d1ef1b887c9aa2fc,2026-08-21T10:27:16.212594+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,336,17,0.050595238095238096,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03835,F1,0,PASS,True,3,4,3,4,5,3.8,"A, B, i, j are terse but roles inferable; reass is unclear temporary.",Nested for loops have simple bounds and visible counters.,"Predicates are simple, but unsigned casts obscure intent.","Straight-line main with one guard and nested loops, no goto noise.","Single coherent C function with standard input, computation, output.",Readable small C program; main weakness is naming and cast-heavy predicate.,source-readability-1-to-5-v1,598ccbd4d19739921bdc86d0dab681e6a299cff8d1d4cf56e7792d7ce3be1e21,2026-08-21T10:27:17.089132+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,336,18,0.05357142857142857,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03835,F2,0,PASS,True,5,5,5,5,5,5.0,"Variables are few, scoped tightly, role-clear despite short contest names.","Nested for loops are conventional, bounded, easy to follow.",Input check and range predicate are direct readable boolean expressions.,"Control flow is linear with no goto, dispatch noise, or artifact clutter.",Single coherent main function uses standard C organization and formatting.,"Clear conventional C, close to human-written contest solution.",source-readability-1-to-5-v1,d249022a71aa0cf3d440292fe499b74f3e263e92c8bcd48fc967f17d410ca5f7,2026-08-21T10:27:18.143241+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,336,18,0.05357142857142857,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03835,F3,0,PASS,True,4,5,4,5,5,4.6,"Variables simple, scoped, mostly role-clear; A and B terse but conventional input names.","Nested for loops clear, bounded, easy to track.",Predicates readable; unsigned casts add minor noise.,"Straight-line flow with input guard, counting block, output; no goto noise.","Single coherent main, conventional C organization, clean includes and returns.",Readable conventional C with minor naming terseness and cast clutter.,source-readability-1-to-5-v1,dcc3fb9770d36e7727b29171f03824c94e4e876a4ff3211a28ca23fcef20b233,2026-08-21T10:27:18.378776+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,336,20,0.05952380952380952,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03854,F1,0,PASS,True,3,4,3,3,4,3.4,"Names mostly simple but buf,index,len clear enough; marker chars '1','2' obscure roles.",Single while loop has clear forward index progression.,String checks readable; prev marker branching adds low-level state encoding.,Early exits clear; embedded mutation plus marker-dependent parsing complicates path tracking.,Single coherent main with standard C organization; global buffer acceptable but crude.,"Readable core structure, obscured by in-place marker encoding.",source-readability-1-to-5-v1,b7c6e949d18a201dfed7e4bbd6f45d522251e11cada7da7230ce007cbe7c8e53,2026-08-21T10:27:19.899325+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,127,46,0.36220472440944884,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03854,F2,0,PASS,True,5,5,5,5,5,5.0,"Names clear: s, dp, len, words, word_lens reflect compact roles, scopes simple.","Loops conventional, bounded, nested state easy to track.","Predicates direct: input check, dp guard, bounds check, strncmp match, final result.","Control flow linear, no goto, no dispatcher noise, early input failure clear.","Single coherent main, standard headers, simple arrays, conventional C organization.",Readable conventional C; dynamic-programming parsing logic easy to follow.,source-readability-1-to-5-v1,5517b6a10d08e8400f1e2f2e9b5b1cfc1b0b830fa167d943f314307bcb49b283,2026-08-21T10:27:19.260913+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,127,34,0.2677165354330709,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03854,F3,0,PASS,True,3,4,3,4,4,3.6,"S, len, i have clear roles, but S is terse global, marker mutations obscure meaning.","Single while loop uses simple index progression, readable despite state encoded in S.","String checks are recognizable, but memcmp offsets, magic lengths, marker chars reduce clarity.","Straight-line scan with if/else chain, no goto, break/finish check easy follow.","Small conventional C program with coherent main, standard headers, minimal artifact noise.","Readable contest-style C; main flow clear, encoded markers hurt local clarity.",source-readability-1-to-5-v1,d772b089f9432138978c4c3c82e2191689b65af1c612b7aac7c705d1e2c67208,2026-08-21T10:27:20.093556+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,127,32,0.25196850393700787,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p04028,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: N, S, L, dp, offsets, ans readable, though terse contest style remains.","Loops conventional, bounded, simple rolling-DP state understandable.","Predicates simple input checks, parity checks, loop guards; few low-level artifacts.","Control flow linear with early exits, no goto, no dispatcher noise.","Small helper functions, coherent main, standard allocation/free organization.","Readable conventional C, contest-terse but structurally clear.",source-readability-1-to-5-v1,4b53dca3ec092c676f0ff2b532874c4e499c007776a918170d1051a4c166a631,2026-08-21T10:27:21.493346+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,51,51,1.0,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p04028,F3,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: N, s, len, dp, row_curr, row_prev, ans_dp show roles; terse index names acceptable.","Loops conventional: binary exponentiation, DP iteration, inner state transition readable.","Predicates simple: scanf checks, allocation checks, exp test, loop bounds clear.","Control flow linear with early exits; no goto, dispatcher noise, tangled branching.","Structure coherent: helper power plus main, dynamic arrays, rolling DP organized C-like.",Readable conventional C with terse contest-style naming; logic mostly easy follow.,source-readability-1-to-5-v1,7f33d8b42e98b262757f674acfb52ca05c5e2a6b37ba8000e9314ecd8e117c6b,2026-08-21T10:27:21.975913+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,51,56,1.0980392156862746,lexical-comment-stripped-nonempty-lines
